block_number,transaction_hash,transaction_index,from_address,to_address,value,input,output,trace_type,call_type,reward_type,gas,gas_used,subtraces,trace_address,error,status,trace_id
12400002,0x7648829d77ff5d7a03ec005257ee92c466defc7153e04b9cccba6719e08cda57,1,0x9b7329e4da4c82df668b0b310ef4db4e045f7880,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1E+018,0x7ff36ab5000000000000000000000000000000000000000000000266fa220b5049077bdc00000000000000000000000000000000000000000000000000000000000000800000000000000000000000009b7329e4da4c82df668b0b310ef4db4e045f7880000000000000000000000000000000000000000000000000000000006097d0eb0000000000000000000000000000000000000000000000000000000000000002000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000000000000000000000b6ee9668771a79be7967ee29a63d4184f8097143,0x000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000de0b6b3a7640000000000000000000000000000000000000000000000000266fa220b51bfc4c099,call,call,,139365,111370,4,,,1,call_0x7648829d77ff5d7a03ec005257ee92c466defc7153e04b9cccba6719e08cda57_
12400002,0x7648829d77ff5d7a03ec005257ee92c466defc7153e04b9cccba6719e08cda57,1,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x0f641efbeff4be14762a276d4d3744ce40526653,0,0x0902f1ac,0x000000000000000000000000000000000000000000003292a03a8eaddc41056500000000000000000000000000000000000000000000000115720977280b0b29000000000000000000000000000000000000000000000000000000006097cce9,call,staticcall,,132459,2504,0,0,,1,call_0x7648829d77ff5d7a03ec005257ee92c466defc7153e04b9cccba6719e08cda57_0
12400002,0x7648829d77ff5d7a03ec005257ee92c466defc7153e04b9cccba6719e08cda57,1,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1E+018,0xd0e30db0,0x,call,call,,119467,23974,0,1,,1,call_0x7648829d77ff5d7a03ec005257ee92c466defc7153e04b9cccba6719e08cda57_1
12400002,0x7648829d77ff5d7a03ec005257ee92c466defc7153e04b9cccba6719e08cda57,1,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,0xa9059cbb0000000000000000000000000f641efbeff4be14762a276d4d3744ce405266530000000000000000000000000000000000000000000000000de0b6b3a7640000,0x0000000000000000000000000000000000000000000000000000000000000001,call,call,,94656,8062,0,2,,1,call_0x7648829d77ff5d7a03ec005257ee92c466defc7153e04b9cccba6719e08cda57_2
12400002,0x7648829d77ff5d7a03ec005257ee92c466defc7153e04b9cccba6719e08cda57,1,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x0f641efbeff4be14762a276d4d3744ce40526653,0,0x022c0d9f000000000000000000000000000000000000000000000266fa220b51bfc4c09900000000000000000000000000000000000000000000000000000000000000000000000000000000000000009b7329e4da4c82df668b0b310ef4db4e045f788000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000,0x,call,call,,84672,57565,3,3,,1,call_0x7648829d77ff5d7a03ec005257ee92c466defc7153e04b9cccba6719e08cda57_3
12400002,0x7648829d77ff5d7a03ec005257ee92c466defc7153e04b9cccba6719e08cda57,1,0x0f641efbeff4be14762a276d4d3744ce40526653,0xb6ee9668771a79be7967ee29a63d4184f8097143,0,0xa9059cbb0000000000000000000000009b7329e4da4c82df668b0b310ef4db4e045f7880000000000000000000000000000000000000000000000266fa220b51bfc4c099,0x0000000000000000000000000000000000000000000000000000000000000001,call,call,,70183,32714,0,"3,0",,1,call_0x7648829d77ff5d7a03ec005257ee92c466defc7153e04b9cccba6719e08cda57_3_0
12400002,0x7648829d77ff5d7a03ec005257ee92c466defc7153e04b9cccba6719e08cda57,1,0x0f641efbeff4be14762a276d4d3744ce40526653,0xb6ee9668771a79be7967ee29a63d4184f8097143,0,0x70a082310000000000000000000000000f641efbeff4be14762a276d4d3744ce40526653,0x00000000000000000000000000000000000000000000302ba618835c1c7c44cc,call,staticcall,,37359,910,0,"3,1",,1,call_0x7648829d77ff5d7a03ec005257ee92c466defc7153e04b9cccba6719e08cda57_3_1
12400002,0x7648829d77ff5d7a03ec005257ee92c466defc7153e04b9cccba6719e08cda57,1,0x0f641efbeff4be14762a276d4d3744ce40526653,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,0x70a082310000000000000000000000000f641efbeff4be14762a276d4d3744ce40526653,0x0000000000000000000000000000000000000000000000012352c02acf6f0b29,call,staticcall,,36058,534,0,"3,2",,1,call_0x7648829d77ff5d7a03ec005257ee92c466defc7153e04b9cccba6719e08cda57_3_2
12400002,0x8d866cdfdb910afe02092fa9431ae3c9e339ae6ddf7e736397b370aec053d68a,2,0x548657cccd8b40893d3c291f6f761c0242022e68,0x000000000029f5c1eee7c85c30c0e40197fbec9b,0,0x46398ec1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000865bdde77812320000000000000000000000000000000000000000000000000762a9890994413400000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000bd3582000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000010000000000000000000000007a250d5630b4cf539739df2c5dacb4c659f2488d0000000000000000000000000f641efbeff4be14762a276d4d3744ce40526653000000000000000000000000b6ee9668771a79be7967ee29a63d4184f8097143000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x,call,call,,375920,186944,1,,,1,call_0x8d866cdfdb910afe02092fa9431ae3c9e339ae6ddf7e736397b370aec053d68a_
12400002,0x8d866cdfdb910afe02092fa9431ae3c9e339ae6ddf7e736397b370aec053d68a,2,0x000000000029f5c1eee7c85c30c0e40197fbec9b,0x1aa46d372d6ee5ae75bf535fb0369afb72d06d04,0,0x46398ec1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000865bdde77812320000000000000000000000000000000000000000000000000762a9890994413400000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000bd3582000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000010000000000000000000000007a250d5630b4cf539739df2c5dacb4c659f2488d0000000000000000000000000f641efbeff4be14762a276d4d3744ce40526653000000000000000000000000b6ee9668771a79be7967ee29a63d4184f8097143000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x,call,delegatecall,,356553,173182,7,0,,1,call_0x8d866cdfdb910afe02092fa9431ae3c9e339ae6ddf7e736397b370aec053d68a_0
12400002,0x8d866cdfdb910afe02092fa9431ae3c9e339ae6ddf7e736397b370aec053d68a,2,0x000000000029f5c1eee7c85c30c0e40197fbec9b,0xb6ee9668771a79be7967ee29a63d4184f8097143,0,0x70a08231000000000000000000000000000000000029f5c1eee7c85c30c0e40197fbec9b,0x00000000000000000000000000000000000000000000014735e44a721747bdc9,call,call,,346211,2910,0,"0,0",,1,call_0x8d866cdfdb910afe02092fa9431ae3c9e339ae6ddf7e736397b370aec053d68a_0_0
12400002,0x8d866cdfdb910afe02092fa9431ae3c9e339ae6ddf7e736397b370aec053d68a,2,0x000000000029f5c1eee7c85c30c0e40197fbec9b,0xb6ee9668771a79be7967ee29a63d4184f8097143,0,0xdd62ed3e000000000000000000000000000000000029f5c1eee7c85c30c0e40197fbec9b0000000000000000000000007a250d5630b4cf539739df2c5dacb4c659f2488d,0x0000000000000000000000000000000000000000000000000000000000000000,call,call,,342580,3254,0,"0,1",,1,call_0x8d866cdfdb910afe02092fa9431ae3c9e339ae6ddf7e736397b370aec053d68a_0_1
12400002,0x8d866cdfdb910afe02092fa9431ae3c9e339ae6ddf7e736397b370aec053d68a,2,0x000000000029f5c1eee7c85c30c0e40197fbec9b,0xb6ee9668771a79be7967ee29a63d4184f8097143,0,0x095ea7b30000000000000000000000007a250d5630b4cf539739df2c5dacb4c659f2488d00000000000000000000000000000000000000000004fe2a83c2cdaaf03d5928,0x0000000000000000000000000000000000000000000000000000000000000001,call,call,,338049,22828,0,"0,2",,1,call_0x8d866cdfdb910afe02092fa9431ae3c9e339ae6ddf7e736397b370aec053d68a_0_2
12400002,0x8d866cdfdb910afe02092fa9431ae3c9e339ae6ddf7e736397b370aec053d68a,2,0x000000000029f5c1eee7c85c30c0e40197fbec9b,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0,0x38ed173900000000000000000000000000000000000000000000014735e44a721747bdc9000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000a0000000000000000000000000000000000029f5c1eee7c85c30c0e40197fbec9b000000000000000000000000000000000000000000000000000000006097d1990000000000000000000000000000000000000000000000000000000000000002000000000000000000000000b6ee9668771a79be7967ee29a63d4184f8097143000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000014735e44a721747bdc900000000000000000000000000000000000000000000000007821a5308521067,call,call,,311417,64367,3,"0,3",,1,call_0x8d866cdfdb910afe02092fa9431ae3c9e339ae6ddf7e736397b370aec053d68a_0_3
12400002,0x8d866cdfdb910afe02092fa9431ae3c9e339ae6ddf7e736397b370aec053d68a,2,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x0f641efbeff4be14762a276d4d3744ce40526653,0,0x0902f1ac,0x00000000000000000000000000000000000000000000302ba618835c1c7c44cc0000000000000000000000000000000000000000000000012352c02acf6f0b29000000000000000000000000000000000000000000000000000000006097cce9,call,staticcall,,301871,2504,0,"0,3,0",,1,call_0x8d866cdfdb910afe02092fa9431ae3c9e339ae6ddf7e736397b370aec053d68a_0_3_0
12400002,0x8d866cdfdb910afe02092fa9431ae3c9e339ae6ddf7e736397b370aec053d68a,2,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xb6ee9668771a79be7967ee29a63d4184f8097143,0,0x23b872dd000000000000000000000000000000000029f5c1eee7c85c30c0e40197fbec9b0000000000000000000000000f641efbeff4be14762a276d4d3744ce4052665300000000000000000000000000000000000000000000014735e44a721747bdc9,0x0000000000000000000000000000000000000000000000000000000000000001,call,call,,296643,13901,0,"0,3,1",,1,call_0x8d866cdfdb910afe02092fa9431ae3c9e339ae6ddf7e736397b370aec053d68a_0_3_1
12400002,0x8d866cdfdb910afe02092fa9431ae3c9e339ae6ddf7e736397b370aec053d68a,2,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x0f641efbeff4be14762a276d4d3744ce40526653,0,0x022c0d9f000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007821a5308521067000000000000000000000000000000000029f5c1eee7c85c30c0e40197fbec9b00000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000,0x,call,call,,280765,37713,3,"0,3,2",,1,call_0x8d866cdfdb910afe02092fa9431ae3c9e339ae6ddf7e736397b370aec053d68a_0_3_2
12400002,0x8d866cdfdb910afe02092fa9431ae3c9e339ae6ddf7e736397b370aec053d68a,2,0x0f641efbeff4be14762a276d4d3744ce40526653,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,0xa9059cbb000000000000000000000000000000000029f5c1eee7c85c30c0e40197fbec9b00000000000000000000000000000000000000000000000007821a5308521067,0x0000000000000000000000000000000000000000000000000000000000000001,call,call,,263182,12862,0,"0,3,2,0",,1,call_0x8d866cdfdb910afe02092fa9431ae3c9e339ae6ddf7e736397b370aec053d68a_0_3_2_0
12400002,0x8d866cdfdb910afe02092fa9431ae3c9e339ae6ddf7e736397b370aec053d68a,2,0x0f641efbeff4be14762a276d4d3744ce40526653,0xb6ee9668771a79be7967ee29a63d4184f8097143,0,0x70a082310000000000000000000000000f641efbeff4be14762a276d4d3744ce40526653,0x000000000000000000000000000000000000000000003172dbfccdce33c40295,call,staticcall,,249920,910,0,"0,3,2,1",,1,call_0x8d866cdfdb910afe02092fa9431ae3c9e339ae6ddf7e736397b370aec053d68a_0_3_2_1
12400002,0x8d866cdfdb910afe02092fa9431ae3c9e339ae6ddf7e736397b370aec053d68a,2,0x0f641efbeff4be14762a276d4d3744ce40526653,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,0x70a082310000000000000000000000000f641efbeff4be14762a276d4d3744ce40526653,0x0000000000000000000000000000000000000000000000011bd0a5d7c71cfac2,call,staticcall,,248618,534,0,"0,3,2,2",,1,call_0x8d866cdfdb910afe02092fa9431ae3c9e339ae6ddf7e736397b370aec053d68a_0_3_2_2
12400002,0x8d866cdfdb910afe02092fa9431ae3c9e339ae6ddf7e736397b370aec053d68a,2,0x000000000029f5c1eee7c85c30c0e40197fbec9b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,0x2e1a7d4d00000000000000000000000000000000000000000000000000865bdde7781232,0x,call,call,,246685,9195,1,"0,4",,1,call_0x8d866cdfdb910afe02092fa9431ae3c9e339ae6ddf7e736397b370aec053d68a_0_4
12400002,0x8d866cdfdb910afe02092fa9431ae3c9e339ae6ddf7e736397b370aec053d68a,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x000000000029f5c1eee7c85c30c0e40197fbec9b,3.78186555085338E+016,0x,0x,call,call,,2300,55,0,"0,4,0",,1,call_0x8d866cdfdb910afe02092fa9431ae3c9e339ae6ddf7e736397b370aec053d68a_0_4_0
12400002,0x8d866cdfdb910afe02092fa9431ae3c9e339ae6ddf7e736397b370aec053d68a,2,0x000000000029f5c1eee7c85c30c0e40197fbec9b,0x00192fb10df37c9fb26829eb2cc623cd1bf599e8,3.78186555085338E+016,0x,0x,call,call,,2300,0,0,"0,5",,1,call_0x8d866cdfdb910afe02092fa9431ae3c9e339ae6ddf7e736397b370aec053d68a_0_5
12400002,0x8d866cdfdb910afe02092fa9431ae3c9e339ae6ddf7e736397b370aec053d68a,2,0x000000000029f5c1eee7c85c30c0e40197fbec9b,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0,0x6366b9360000000000000000000000000000000000000000000000000000000000000004,0x0000000000000000000000000000000000000000000000000000000000000004,call,call,,225110,45111,4,"0,6",,1,call_0x8d866cdfdb910afe02092fa9431ae3c9e339ae6ddf7e736397b370aec053d68a_0_6
12400002,0x8d866cdfdb910afe02092fa9431ae3c9e339ae6ddf7e736397b370aec053d68a,2,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xaec922951f1d7361b8e0ae4bdb22ad47ce32d791,0,0x,0x,call,call,,208939,5022,1,"0,6,0",,1,call_0x8d866cdfdb910afe02092fa9431ae3c9e339ae6ddf7e736397b370aec053d68a_0_6_0
12400002,0x8d866cdfdb910afe02092fa9431ae3c9e339ae6ddf7e736397b370aec053d68a,2,0xaec922951f1d7361b8e0ae4bdb22ad47ce32d791,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0,,,suicide,,,,,0,"0,6,0,0",,1,suicide_0x8d866cdfdb910afe02092fa9431ae3c9e339ae6ddf7e736397b370aec053d68a_0_6_0_0
12400002,0x8d866cdfdb910afe02092fa9431ae3c9e339ae6ddf7e736397b370aec053d68a,2,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x81658ed5795d5216087f6900a1a00c08012a6264,0,0x,0x,call,call,,201016,5022,1,"0,6,1",,1,call_0x8d866cdfdb910afe02092fa9431ae3c9e339ae6ddf7e736397b370aec053d68a_0_6_1
12400002,0x8d866cdfdb910afe02092fa9431ae3c9e339ae6ddf7e736397b370aec053d68a,2,0x81658ed5795d5216087f6900a1a00c08012a6264,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0,,,suicide,,,,,0,"0,6,1,0",,1,suicide_0x8d866cdfdb910afe02092fa9431ae3c9e339ae6ddf7e736397b370aec053d68a_0_6_1_0
12400002,0x8d866cdfdb910afe02092fa9431ae3c9e339ae6ddf7e736397b370aec053d68a,2,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xe72fd126e9d032e92959fdec794f3904b299b573,0,0x,0x,call,call,,193095,5022,1,"0,6,2",,1,call_0x8d866cdfdb910afe02092fa9431ae3c9e339ae6ddf7e736397b370aec053d68a_0_6_2
12400002,0x8d866cdfdb910afe02092fa9431ae3c9e339ae6ddf7e736397b370aec053d68a,2,0xe72fd126e9d032e92959fdec794f3904b299b573,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0,,,suicide,,,,,0,"0,6,2,0",,1,suicide_0x8d866cdfdb910afe02092fa9431ae3c9e339ae6ddf7e736397b370aec053d68a_0_6_2_0
12400002,0x8d866cdfdb910afe02092fa9431ae3c9e339ae6ddf7e736397b370aec053d68a,2,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x3bcf4560ebd989a94743b493ee62dd2ff140c99b,0,0x,0x,call,call,,185172,5022,1,"0,6,3",,1,call_0x8d866cdfdb910afe02092fa9431ae3c9e339ae6ddf7e736397b370aec053d68a_0_6_3
12400002,0x8d866cdfdb910afe02092fa9431ae3c9e339ae6ddf7e736397b370aec053d68a,2,0x3bcf4560ebd989a94743b493ee62dd2ff140c99b,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0,,,suicide,,,,,0,"0,6,3,0",,1,suicide_0x8d866cdfdb910afe02092fa9431ae3c9e339ae6ddf7e736397b370aec053d68a_0_6_3_0
